original_language,runtime,popularity,vote_average,Num_genres,Num_keywords,Num_production_companies,Num_production_countries,Num_spoken_languages,Num_overview_words,Num_tagline_words,Num_Departments,Num_Cast,Num_Crew,Year,Month,Day,Is_profitable
7,120.0,4.992475,6.5,2,14,6,1,2,98,11,4,30,5,2010,5,18,1
4,110.0,6.174435,6.6,2,3,2,1,3,60,10,2,12,3,2008,8,6,0
4,99.0,8.753409,7.0,2,15,4,1,1,39,16,6,14,10,1994,9,2,0
4,121.0,3.943706,5.4,1,2,2,1,2,28,2,3,16,3,2015,9,11,0
4,97.0,9.169411,6.0,3,8,2,1,1,40,8,9,17,22,2010,10,15,0
4,116.0,2.732031,6.0,4,3,3,1,1,69,5,5,15,9,1998,1,30,0
4,101.0,35.252056,7.3,2,15,5,2,1,49,8,7,12,10,2004,2,9,1
4,103.0,6.063868,5.7,2,5,4,1,1,56,15,6,9,8,1992,8,21,0
4,112.0,21.343093,6.6,4,1,2,1,1,44,6,5,17,9,2014,10,9,0
4,91.0,10.095184,6.9,1,10,1,1,1,17,6,6,28,10,2010,12,16,1
4,98.0,4.129165,5.9,3,19,1,2,1,57,6,7,12,19,2003,9,5,0
4,95.0,30.001024,6.7,3,22,2,1,1,20,6,11,25,54,2016,4,15,0
4,88.0,6.759235,5.8,3,16,3,1,1,52,7,2,7,5,2006,3,30,0
4,99.0,1.731035,3.9,3,2,1,1,1,76,4,7,14,13,2014,9,12,0
4,91.0,11.700578,6.8,3,12,2,1,2,48,11,6,12,18,1996,2,21,0
4,97.0,2.388683,5.6,3,7,2,1,1,51,12,4,11,4,1996,9,9,0
4,89.0,19.940245,7.3,2,5,1,2,1,43,7,6,15,12,2010,1,22,1
4,95.0,3.05434,4.7,3,0,0,1,1,34,9,3,11,5,2004,2,27,0
4,94.0,38.94708,6.0,2,15,2,1,1,48,7,9,22,26,2015,9,10,1
4,90.0,3.792015,6.2,2,2,2,1,2,24,0,7,5,15,2007,1,1,0
4,91.0,7.794,4.2,3,2,1,1,2,34,0,7,20,20,2015,5,15,0
5,107.0,9.136965,7.0,1,8,3,1,1,81,5,8,10,11,2011,10,14,0
4,105.0,10.619574,7.4,3,3,3,1,1,39,8,5,11,9,2014,10,17,0
4,67.0,0.999655,3.0,2,4,1,1,1,158,0,4,10,4,2014,8,18,0
4,94.0,10.48009,4.5,2,4,2,2,3,39,0,11,15,48,2014,12,4,0
4,123.0,11.095219,6.4,4,13,2,2,1,66,9,9,16,26,1977,12,10,0
4,88.0,8.618793,4.7,4,5,3,1,3,24,4,9,24,14,2016,7,8,0
3,99.0,5.461487,7.1,2,0,2,1,2,117,0,2,18,2,2009,9,9,1
4,135.0,14.805264,7.4,1,7,1,1,1,44,6,6,17,9,1996,8,30,1
4,107.0,25.30216,6.3,2,16,5,1,2,29,6,10,30,31,2011,8,17,0
4,94.0,38.83192,5.7,1,17,6,1,1,23,5,11,15,51,2005,1,6,1
4,120.0,19.807295,7.1,2,4,4,1,1,25,0,8,18,13,2011,11,25,0
4,81.0,8.496364,5.5,1,2,1,1,1,84,6,2,8,2,2014,12,23,0
4,101.0,9.617777,5.9,1,5,1,1,1,16,10,6,12,11,1986,8,22,1
4,106.0,4.495256,7.2,1,12,1,1,1,34,6,10,37,33,1973,5,23,1
4,90.0,35.754865,5.6,3,7,5,5,2,35,5,6,11,7,2013,5,30,1
4,83.0,0.28076,4.6,2,1,0,1,1,30,0,2,15,3,2011,6,29,0
7,100.0,6.368933,7.3,3,3,4,1,1,86,4,7,16,8,2010,11,24,0
4,92.0,0.217538,5.6,2,10,3,2,1,94,16,2,7,3,2013,9,13,0
4,97.0,3.531877,5.7,1,13,4,3,1,68,6,6,15,7,2007,5,18,0
4,96.0,15.002502,6.5,2,4,2,1,1,110,3,9,19,34,1984,3,22,1
4,104.0,22.585384,5.8,3,10,1,1,1,64,6,5,13,6,1980,7,5,1
4,117.0,29.834065,6.6,3,17,3,1,1,36,6,7,29,13,1994,3,9,1
4,90.0,20.403344,7.0,1,24,2,1,1,77,9,7,34,15,1982,8,13,1
4,116.0,5.224593,6.9,2,9,2,1,1,68,14,6,10,10,1956,6,27,1
4,135.0,30.196039,7.2,2,11,2,1,1,60,8,8,18,27,2002,12,16,0
4,108.0,15.359952,6.9,4,8,2,1,1,29,12,8,14,15,1996,9,13,1
4,102.0,11.573034,7.9,2,7,1,1,1,31,0,9,27,25,2000,10,27,1
4,123.0,3.819796,7.0,1,11,1,2,2,20,5,8,15,17,1986,4,23,0
4,98.0,10.274542,5.5,1,8,5,1,1,28,4,8,22,27,2014,3,25,1
4,113.0,61.210016,7.7,3,9,3,1,1,27,6,9,28,35,2001,1,18,0
16,122.0,0.011697,7.7,3,1,2,2,4,42,0,2,4,3,1997,4,17,0
4,101.0,6.249262,6.6,3,14,3,1,1,48,5,6,21,10,2002,6,1,0
4,97.0,3.108881,6.3,2,2,1,1,1,26,0,5,12,5,2009,10,10,0
1,110.0,8.48639,7.0,3,0,2,1,1,26,0,6,15,7,2006,9,6,0
4,104.0,14.570359,5.4,4,11,3,1,1,32,8,11,20,45,2010,4,9,0
4,133.0,127.525581,8.2,1,11,3,1,1,30,8,10,33,42,1975,11,18,1
4,85.0,3.898737,6.9,2,0,1,1,1,20,0,4,17,5,2015,9,29,0
9,126.0,2.551559,7.3,4,4,3,1,3,20,8,6,19,13,2016,1,22,1
4,112.0,6.938854,5.7,3,2,3,1,2,107,8,11,28,48,2012,9,11,1
4,89.0,11.21273,7.0,3,15,4,2,1,67,10,5,8,11,2000,9,13,0
4,101.0,12.439495,7.1,2,19,1,1,2,115,0,6,12,9,2003,1,30,1
4,133.0,2.126139,6.6,3,0,1,1,1,65,0,3,7,4,2009,12,4,0
4,98.0,16.536374,6.1,5,12,1,1,1,73,6,6,14,8,2006,1,20,0
22,114.0,12.540624,6.3,3,9,4,1,2,92,11,8,18,12,2004,6,27,1
4,112.0,8.839651,6.9,4,10,6,3,1,77,5,8,18,8,1992,9,2,1
4,94.0,12.891276,6.1,1,22,2,2,1,34,13,8,44,23,1981,11,13,1
4,90.0,10.789912,4.6,2,1,5,2,1,31,7,8,8,13,2010,5,6,0
4,96.0,25.666029,7.5,1,11,4,1,1,51,8,5,13,7,1968,10,1,1
4,102.0,45.66662,7.3,1,12,1,2,2,43,5,10,22,47,2003,8,31,1
4,93.0,35.892034,7.8,3,10,1,1,2,17,3,9,48,44,1977,4,19,1
4,152.0,8.988455,6.6,3,2,1,1,2,44,0,2,33,5,1952,1,10,1
4,111.0,14.042041,6.5,2,11,2,1,1,49,10,8,18,21,2001,11,11,1
4,95.0,40.016306,5.2,1,3,7,2,1,59,3,11,26,72,2015,5,8,0
4,112.0,22.030517,7.1,2,16,2,1,1,36,8,6,14,12,1995,10,27,1
4,86.0,2.503612,4.8,2,5,1,1,1,70,0,2,7,2,2013,2,19,0
4,105.0,4.117968,6.9,3,7,1,1,1,23,0,8,23,14,1974,12,1,0
4,91.0,24.161735,4.1,1,37,4,1,1,26,10,10,19,37,2015,1,23,1
4,105.0,1.379354,6.4,1,2,1,1,2,34,18,5,15,9,1956,5,30,1
4,106.0,15.338211,6.5,2,11,8,1,1,55,17,8,16,13,2010,7,9,1
4,94.0,29.852608,7.1,4,5,3,1,1,76,8,9,47,23,1988,11,23,1
4,172.0,35.061467,7.8,5,24,2,1,4,55,13,7,27,11,1963,6,20,1
4,88.0,10.605752,4.4,2,1,2,1,1,30,3,2,7,3,2013,2,28,1
4,164.0,43.40352,7.5,1,11,2,1,2,45,5,10,81,28,2014,6,5,1
4,96.0,17.229537,6.4,2,21,4,1,1,21,9,6,47,17,2006,7,27,1
4,93.0,2.453459,5.3,2,10,1,1,1,45,11,2,9,2,2001,11,16,1
4,82.0,1.433692,5.9,3,1,0,1,1,77,6,2,13,2,2000,3,1,1
4,101.0,9.976428,6.7,2,3,2,1,2,55,15,9,13,20,2003,1,17,0
4,124.0,2.930058,6.8,3,5,2,1,1,64,10,6,10,6,1961,1,1,1
4,110.0,11.387335,6.3,3,3,1,2,2,27,5,2,19,3,2002,10,11,0
4,143.0,5.975604,6.1,4,5,1,1,4,37,17,8,17,11,1969,12,18,1
4,84.0,4.59841,5.5,2,5,1,1,4,31,4,8,20,28,2006,11,17,1
4,98.0,22.87623,6.5,2,10,2,1,1,40,28,10,24,88,1995,12,9,1
4,104.0,19.107285,6.7,3,14,2,1,1,29,3,7,9,10,2002,1,11,1
4,110.0,4.541908,6.7,1,6,2,2,1,20,5,6,7,13,1988,12,21,0
4,90.0,6.091951,6.2,4,5,7,1,1,35,12,8,15,16,2007,2,9,0
4,88.0,12.062371,5.9,3,11,3,1,1,26,2,7,38,11,2011,8,19,0
4,101.0,7.758188,6.6,1,3,2,2,1,25,15,3,13,4,2005,1,25,0
4,102.0,12.781973,8.0,2,8,1,1,1,121,0,4,4,7,2011,9,16,0
4,106.0,2.866934,5.2,1,0,3,2,1,15,0,4,15,6,1999,4,29,0
4,118.0,22.987897,6.5,1,30,4,1,1,25,0,10,21,32,2014,4,11,0
4,109.0,1.204941,7.0,3,17,5,1,1,21,10,4,38,5,1997,8,22,0
4,102.0,7.605291,6.7,4,5,1,1,1,86,5,6,15,9,1988,3,4,0
4,95.0,2.855963,6.0,1,19,2,2,1,56,5,2,11,2,2000,8,6,0
4,119.0,1.771584,8.1,1,2,4,2,2,68,0,6,19,13,2013,10,18,0
4,104.0,21.230737,6.6,3,16,3,1,1,65,13,8,32,35,2010,9,10,0
4,100.0,18.790221,6.1,1,2,9,2,1,62,0,7,23,17,2013,4,3,0
4,100.0,0.409089,4.2,2,0,4,1,1,44,4,2,4,2,1999,7,16,0
5,113.0,3.663108,7.1,1,7,11,3,2,164,14,8,11,13,2002,9,27,0
4,98.0,12.496261,6.2,5,3,3,1,1,57,8,7,14,18,2010,9,30,0
4,119.0,3.238466,6.2,2,0,1,1,3,17,8,4,10,5,2011,11,18,0
4,99.0,8.30723,6.2,4,9,3,1,2,52,6,6,11,8,2011,4,9,1
4,127.0,8.484123,6.1,3,6,1,1,3,146,7,2,9,6,1930,11,15,1
4,93.0,12.822534,4.5,1,1,1,1,1,80,4,11,36,74,2016,4,21,0
4,78.0,1.390659,4.1,1,0,1,1,1,95,4,1,12,1,2012,10,27,0
4,120.0,9.541688,7.5,2,9,2,1,4,64,7,8,25,15,1966,12,12,1
4,121.0,17.234745,7.7,1,19,2,1,2,19,14,8,23,12,1976,11,1,1
4,123.0,3.490215,6.2,2,5,2,1,3,42,0,7,14,12,1965,4,7,0
4,107.0,1.726175,7.3,5,3,1,1,1,74,0,4,6,4,1950,5,17,1
4,101.0,20.544999,7.0,3,2,4,1,3,73,4,8,20,13,2010,5,7,1
4,101.0,8.45342,6.5,4,3,3,3,1,66,5,9,16,17,2009,9,12,0
4,102.0,0.90522,6.6,2,2,1,1,1,35,5,5,11,6,1948,6,11,0
4,95.0,2.201678,6.0,3,7,1,4,2,127,7,2,12,5,2009,9,11,0
4,109.0,3.771652,6.6,2,13,3,1,1,59,8,6,15,16,2006,10,2,1
4,113.0,21.119209,7.4,1,1,3,1,2,18,8,8,49,13,1969,5,25,1
4,91.0,17.002623,6.8,1,5,3,1,1,23,5,7,30,13,1997,8,13,1
4,88.0,46.116885,7.1,1,21,1,1,1,67,16,11,23,30,1980,7,2,1
4,88.0,1.398981,5.3,3,4,4,1,1,25,5,2,4,2,2015,8,30,0
4,91.0,25.5748,7.0,1,4,1,1,1,26,10,3,18,5,1995,4,26,1
4,97.0,3.418871,7.2,3,6,1,1,1,35,8,6,12,8,1993,5,26,1
4,92.0,10.729884,5.9,1,10,2,1,1,74,8,9,15,21,1987,5,1,1
4,121.0,2.676535,6.9,3,5,1,1,1,82,0,7,13,13,1970,5,13,1
4,134.0,7.821438,7.4,2,3,2,1,1,46,0,4,16,5,1967,12,14,1
4,149.0,3.281509,7.4,1,12,1,1,1,62,12,9,33,25,1959,6,18,1
4,121.0,2.938973,6.2,5,2,1,1,1,40,9,8,15,14,1966,2,23,1
4,116.0,10.219942,7.1,4,5,1,1,1,21,10,7,13,11,1972,5,25,1
4,92.0,50.319662,6.3,2,3,9,2,1,50,4,11,32,47,2016,2,19,1
4,96.0,8.406025,5.7,2,8,1,1,2,57,15,6,8,8,1996,8,26,1
4,105.0,5.588652,6.8,1,7,3,2,2,68,0,7,11,13,1998,1,21,0
5,129.0,25.894065,7.8,4,15,9,2,1,35,0,11,31,47,2009,8,13,1
4,84.0,35.674774,7.6,3,15,2,1,1,47,9,9,9,21,1987,3,13,1
4,86.0,20.466433,3.8,2,14,3,1,1,44,2,9,14,16,2013,7,11,0
15,103.0,12.982319,6.7,2,13,3,1,1,37,7,11,7,36,2010,10,29,1
4,98.0,3.643608,6.7,2,2,2,1,1,72,13,2,15,2,2006,2,7,0
4,91.0,6.396936,5.6,1,19,4,1,1,19,5,9,26,17,2004,1,21,0
4,98.0,1.348114,5.2,4,9,1,1,1,17,7,2,9,2,2008,9,27,0
4,96.0,1.271621,4.6,3,2,2,1,1,65,8,8,4,16,2009,4,25,0
4,78.0,25.891466,7.9,2,7,4,1,1,36,10,6,23,8,2013,1,18,0
4,100.0,1.618138,0.0,1,2,1,1,1,22,4,2,5,3,2015,9,4,0
4,85.0,4.304341,3.3,4,1,0,2,1,108,0,3,5,3,2013,12,27,0
4,92.0,3.158056,5.3,3,0,5,1,1,34,3,10,15,28,2014,3,4,0
4,90.0,1.913302,3.6,3,3,0,1,2,50,8,6,6,9,2014,1,6,0
4,94.0,5.690619,6.5,2,6,2,1,2,44,10,7,13,10,1977,12,25,1
7,80.0,17.537154,6.9,2,8,7,1,2,35,10,6,4,9,2005,1,26,1
4,107.0,26.259389,6.7,2,9,4,1,1,24,6,8,13,28,2011,9,28,1
4,92.0,11.637458,6.0,2,3,6,1,1,23,6,8,22,29,2008,9,26,1
4,105.0,192.528841,8.3,1,12,3,1,1,21,10,11,51,64,2014,10,10,1
20,130.0,44.356711,8.1,2,11,7,2,1,96,13,10,27,35,2002,2,5,1
4,99.0,4.859873,6.8,2,11,1,2,1,127,4,3,9,4,1999,6,4,1
4,118.0,6.723057,6.8,2,3,4,1,1,62,10,6,26,22,2015,3,13,0
2,115.0,21.826888,7.9,1,13,9,2,3,45,4,11,33,28,2012,8,28,1
4,98.0,5.643023,6.2,5,18,1,1,1,60,7,8,15,17,1982,8,20,0
4,96.0,2.964785,4.1,1,5,2,1,1,84,8,2,7,4,2014,11,8,0
4,92.0,0.11615,8.0,2,2,1,2,1,84,0,3,7,4,1999,10,29,0
4,136.0,26.180367,7.5,3,10,2,1,1,32,4,8,18,14,1968,6,12,1
4,123.0,11.735287,7.4,1,11,2,1,1,25,19,10,85,32,1962,4,22,1
4,105.0,11.933449,6.8,3,7,3,1,2,25,6,9,31,22,2010,9,11,1
4,109.0,17.332585,7.0,1,11,3,1,1,25,11,10,41,40,1978,7,27,1
4,110.0,47.812466,7.2,3,11,3,2,3,49,6,7,27,13,1964,9,17,1
4,110.0,11.753553,5.7,2,8,3,1,1,25,9,10,32,21,2012,9,19,0
4,130.0,42.868495,8.0,3,12,2,1,1,94,8,11,108,28,1946,12,20,1
4,93.0,63.513324,7.8,2,24,5,1,1,25,2,10,23,44,1996,2,23,1
4,91.0,22.789649,5.7,2,5,3,1,1,40,12,10,10,27,2010,10,20,1
4,120.0,11.414843,7.3,1,10,7,1,1,162,5,7,21,23,2002,10,9,1
4,87.0,21.607228,5.7,1,18,2,1,1,54,7,9,26,30,1985,10,31,1
4,117.0,7.961559,6.9,2,3,3,1,2,51,0,6,25,8,1985,12,13,1
4,86.0,54.403033,6.0,3,6,5,2,1,36,8,7,15,11,2013,5,31,1
4,110.0,41.045084,6.7,3,18,5,1,4,32,8,8,15,14,2012,3,29,1
4,113.0,0.295226,5.0,1,4,0,1,1,54,0,4,1,10,2002,8,1,1
4,108.0,16.553594,7.6,2,10,2,1,1,41,14,9,12,15,1958,2,17,1
4,95.0,24.393296,6.2,3,7,2,1,1,77,33,8,16,16,1970,5,1,1
4,98.0,11.241802,5.3,3,3,1,2,1,152,8,3,8,4,1997,8,1,1
13,93.0,9.18885,5.9,5,11,8,1,1,61,5,2,3,4,2000,7,8,1
4,86.0,11.158167,5.7,3,5,1,1,1,83,4,6,12,6,1986,8,1,1
4,161.0,23.109959,7.7,3,8,2,2,3,58,8,7,15,11,1957,10,2,1
4,100.0,1.586598,4.7,3,4,2,1,1,62,0,2,4,2,1990,4,27,1
4,121.0,3.832858,6.7,3,5,1,1,1,28,7,7,16,8,1976,4,9,1
4,125.0,22.889294,8.1,3,14,2,1,1,61,12,10,23,26,1960,6,15,1
4,87.0,10.341982,4.2,3,17,2,1,1,87,6,10,12,15,1993,8,13,1
4,128.0,7.924982,6.4,2,2,1,1,4,36,6,7,11,13,1966,7,13,1
4,100.0,1.697846,6.4,3,7,1,1,2,36,0,7,15,13,2005,9,12,1
4,97.0,0.720091,7.0,3,0,4,1,1,50,2,2,10,2,1985,10,25,0
4,146.0,6.734965,7.3,1,2,1,1,1,11,26,7,14,8,1960,6,19,1
4,186.0,13.338539,7.6,2,10,2,2,1,64,7,9,55,25,1961,12,1,1
4,133.0,5.344815,7.3,1,8,3,1,4,16,15,6,15,9,1948,8,26,1
4,108.0,23.299907,7.4,2,11,4,2,3,25,4,10,17,35,2013,4,5,1
4,97.0,5.003615,6.3,4,5,3,1,1,47,4,6,14,8,1988,7,8,1
4,94.0,0.019984,5.0,1,1,0,1,1,24,0,2,5,2,2004,9,30,1
4,97.0,3.667372,6.5,1,14,3,1,3,54,13,5,21,5,1999,5,14,1
4,82.0,2.144354,3.1,2,4,1,1,2,58,7,2,9,2,2000,9,1,0
4,117.0,3.937939,5.7,3,3,2,5,1,105,0,2,4,3,1996,9,11,1
4,90.0,5.325156,6.0,2,8,3,1,1,25,0,3,14,3,2010,1,22,0
4,100.0,23.981601,7.4,2,11,2,1,3,48,2,8,36,14,1971,6,29,1
4,87.0,4.337685,5.9,1,28,3,1,1,54,5,9,14,22,1999,1,30,1
4,108.0,3.636634,6.6,2,15,3,1,2,60,20,9,20,27,1996,8,9,1
0,94.0,2.504169,6.9,2,15,4,1,3,73,8,8,16,14,2005,8,18,1
4,139.0,10.757539,7.4,2,13,2,1,2,19,7,6,18,7,1998,10,16,0
4,102.0,15.754614,5.1,2,8,4,1,1,27,7,8,10,18,2014,9,19,0
14,120.0,56.76349,8.0,4,13,2,1,1,23,8,9,13,16,2003,1,1,1
4,86.0,16.900433,5.7,3,24,4,2,1,82,8,6,5,13,2011,5,6,0
4,110.0,4.682881,6.5,3,5,3,1,1,76,6,6,14,10,1996,8,23,0
4,123.0,12.68672,6.9,1,23,4,2,1,15,9,9,29,24,2009,5,14,0
4,87.0,20.95282,5.3,2,12,2,1,1,21,4,10,15,63,2012,8,6,1
3,98.0,3.120747,6.7,2,21,1,1,1,72,0,8,14,18,2004,9,2,0
4,97.0,0.431332,5.8,2,11,2,1,1,100,4,5,7,5,1999,10,21,0
4,112.0,11.882563,5.7,1,6,7,3,1,27,7,11,10,35,2011,3,13,0
4,83.0,12.564554,4.9,2,12,4,2,1,20,5,11,14,47,2015,2,12,1
4,85.0,2.680629,5.2,3,5,3,2,3,39,0,5,11,6,2013,4,12,0
4,90.0,9.249229,5.8,2,10,0,1,1,28,0,8,11,10,2011,9,13,0
4,92.0,5.164423,7.1,4,3,2,1,1,27,22,9,25,30,1967,8,30,1
4,100.0,0.008263,0.0,2,0,1,2,2,24,1,6,6,16,2009,1,15,0
4,95.0,1.968679,4.6,2,3,1,1,1,32,0,7,15,16,2014,4,4,0
4,79.0,1.141463,2.8,1,5,1,1,1,24,8,2,10,3,2015,8,7,0
4,95.0,1.034844,6.1,3,0,2,1,1,27,5,2,6,3,2009,10,10,0
20,113.0,5.928937,7.6,1,11,3,1,1,32,16,11,19,43,1998,1,16,1
4,136.0,3.370225,7.3,2,9,1,1,2,151,8,5,40,9,1961,12,18,1
4,90.0,3.077885,4.1,4,0,1,1,1,52,7,2,6,3,2015,8,14,0
4,93.0,1.781462,6.6,1,11,4,1,1,15,8,3,19,27,2010,10,1,0
4,93.0,1.35088,6.1,3,4,1,1,2,29,8,2,6,2,2011,8,19,0
4,116.0,6.39503,6.9,1,9,1,1,1,19,14,8,15,29,2005,7,22,1
4,122.0,39.30982,8.0,2,12,2,1,1,71,6,10,44,40,1959,3,18,1
4,88.0,9.070842,5.3,2,8,1,1,1,66,8,6,15,12,1988,5,13,1
4,102.0,67.417542,7.4,3,17,1,1,1,61,11,9,12,20,1939,8,15,1
4,106.0,36.444894,7.7,2,12,4,1,2,61,6,11,34,44,1974,12,15,1
4,95.0,15.351412,5.4,3,2,1,1,1,18,8,2,10,2,2007,9,8,1
4,118.0,11.35972,7.0,2,9,1,1,3,83,25,7,9,13,1979,10,17,1
4,109.0,1.897263,6.0,3,11,1,1,2,24,7,7,20,10,1963,6,12,1
4,120.0,0.531444,6.0,3,3,1,1,1,114,8,7,14,17,1944,3,1,1
4,93.0,22.793929,7.2,2,22,2,1,3,70,7,6,25,12,1974,2,7,1
4,91.0,14.013414,5.9,2,6,2,1,2,74,11,6,13,8,1984,4,13,1
18,80.0,13.265432,7.1,1,5,9,4,1,65,0,10,10,36,2013,10,25,1
4,105.0,0.895946,7.6,1,11,0,2,1,24,0,5,14,8,2004,7,9,1
5,92.0,19.02965,7.0,2,15,4,1,1,30,10,7,8,25,2007,9,20,0
4,97.0,3.687574,5.2,2,4,4,1,1,27,0,8,12,18,2007,12,7,0
4,103.0,36.556954,7.8,3,12,1,1,1,74,4,9,19,23,1952,4,10,1
4,86.0,18.661541,5.4,2,3,4,1,1,14,3,5,16,8,2013,1,11,1
4,98.0,12.030456,5.0,3,11,1,1,1,62,10,7,23,12,1982,10,22,1
4,98.0,18.30961,6.3,2,9,2,1,1,37,7,8,13,14,1971,5,20,1
4,112.0,6.82919,7.5,3,4,1,1,1,103,6,6,17,9,1963,5,29,1
4,104.0,10.363642,7.1,2,20,1,1,1,77,10,8,13,11,1991,10,17,0
4,102.0,30.583959,7.1,3,17,5,1,1,61,0,8,37,22,2004,7,28,1
4,105.0,23.672571,7.7,2,11,1,3,3,30,11,8,27,12,1995,1,27,1
4,85.0,23.419061,6.8,4,4,6,1,1,105,6,7,15,23,2012,8,16,1
4,95.0,25.722747,6.8,3,5,4,1,1,18,8,8,29,18,2013,8,2,1
4,100.0,0.301884,7.1,1,5,6,1,1,113,11,2,16,3,2007,8,24,0
4,106.0,3.393648,6.1,2,3,4,3,2,21,0,8,16,18,2008,10,29,0
4,90.0,4.624691,6.0,3,7,1,2,2,38,12,3,3,5,2008,12,10,0
4,96.0,12.204569,6.6,3,17,3,1,1,31,3,9,48,27,2010,9,9,0
3,87.0,4.270489,4.9,2,1,2,2,1,21,8,8,14,32,2015,7,3,0
4,94.0,3.674294,4.8,1,10,3,1,1,48,0,5,18,9,2016,9,2,0
4,120.0,4.623059,7.0,1,3,2,1,1,68,30,2,18,2,1996,10,16,1
4,84.0,27.940093,6.3,3,18,2,1,1,52,6,3,53,7,2006,9,1,0
4,110.0,1.759506,4.5,1,0,3,1,1,51,3,10,13,21,2015,8,29,0
4,101.0,8.395624,7.4,2,14,4,1,1,44,8,6,18,14,2006,9,12,1
4,101.0,8.248149,3.1,3,4,2,1,2,85,4,7,32,11,2012,12,14,0
4,101.0,0.628051,7.0,2,4,1,1,3,32,5,7,23,15,1944,7,1,1
4,105.0,0.500753,4.6,2,3,1,1,1,152,0,1,4,1,2011,5,13,0
4,107.0,1.606314,6.9,2,8,1,1,1,18,2,4,16,7,1951,7,13,1
4,90.0,6.86302,6.7,6,7,2,1,3,54,11,6,12,16,1987,7,9,0
4,124.0,32.875469,7.2,3,3,1,1,1,34,7,6,4,36,1940,11,13,1
4,95.0,14.206525,5.7,2,9,2,1,1,39,9,7,16,11,1982,8,13,1
4,92.0,12.639469,5.1,2,6,2,1,1,85,9,6,19,15,1985,3,22,1
4,119.0,0.1813,5.8,1,0,1,1,1,63,0,6,20,8,1945,6,1,1
4,97.0,2.713171,5.6,2,6,4,3,1,70,4,2,14,2,2015,10,22,0
4,172.0,8.38717,7.6,3,6,1,1,1,101,10,9,15,12,1946,12,25,1
4,126.0,0.039007,0.0,2,2,1,1,2,33,0,6,5,7,2015,10,16,0
5,78.0,31.691617,7.1,2,12,1,1,2,21,4,11,20,31,2007,4,10,1
4,115.0,41.298723,6.9,3,19,3,1,4,78,14,10,45,29,1963,10,11,1
4,89.0,10.664202,7.0,3,12,1,1,2,29,9,6,9,11,1973,12,17,1
4,100.0,100.876794,6.6,2,7,3,1,1,62,10,11,29,29,2015,2,4,1
4,88.0,13.223111,6.6,1,9,1,1,2,13,0,6,21,9,1972,8,6,1
4,129.0,22.139842,8.0,2,17,1,1,1,128,0,8,56,34,1962,12,25,1
4,95.0,37.117362,7.3,4,28,1,1,1,57,16,9,18,13,1981,12,24,1
4,118.0,15.557144,7.2,2,16,5,1,1,20,10,8,24,26,1999,9,2,1
4,85.0,11.66632,5.2,2,9,2,2,1,57,10,4,6,7,2011,1,21,1
3,137.0,34.938177,7.9,2,25,4,1,1,43,15,10,33,43,2006,3,15,1
4,129.0,5.961119,6.8,1,2,5,1,1,129,4,2,16,3,2011,9,30,1
4,134.0,17.639478,7.6,1,15,2,1,1,31,17,9,15,14,1961,9,25,1
4,119.0,1.867004,6.5,3,5,1,1,1,36,13,9,75,20,1940,8,30,1
7,80.0,13.944645,7.3,4,11,3,4,2,38,0,6,7,11,2003,6,11,0
4,80.0,14.799323,7.6,2,9,3,1,2,40,13,7,10,15,2004,2,10,1
5,154.0,23.281616,7.6,2,10,2,1,1,53,3,9,25,59,2000,6,16,1
4,100.0,20.331593,6.7,2,20,4,1,3,59,4,8,16,26,2003,8,20,1
4,118.0,5.381536,6.8,2,2,1,1,1,10,0,7,13,12,1947,11,11,1
4,100.0,20.834883,6.8,1,8,2,1,1,69,4,8,22,13,2010,6,11,1
4,106.0,0.483974,4.8,3,3,1,1,1,83,3,7,28,11,1938,5,24,1
4,109.0,16.930914,7.7,1,16,2,1,1,67,7,7,9,31,2010,10,8,1
4,96.0,28.819424,6.3,3,1,1,3,2,82,4,5,29,7,2015,8,26,1
4,120.0,12.999023,6.3,4,3,1,1,3,68,6,7,16,10,2005,9,11,1
4,97.0,6.728882,5.6,3,10,5,1,1,76,3,11,23,48,2015,9,17,1
4,96.0,1.95686,4.8,3,1,3,1,1,44,4,10,17,21,2002,8,2,1
4,101.0,14.846001,6.3,3,16,3,1,1,47,6,7,27,10,2006,5,20,1
8,90.0,14.08251,7.8,3,6,3,3,4,48,0,7,4,11,2008,6,25,1
4,98.0,18.224326,6.8,2,6,3,1,1,43,6,8,22,27,2015,8,7,0
4,109.0,3.43159,7.6,1,7,3,2,1,46,0,1,9,1,2007,1,19,0
4,92.0,3.980072,6.8,2,4,0,1,1,147,42,6,4,14,2005,2,11,0
4,120.0,3.125382,4.6,1,7,2,1,2,51,0,1,8,2,2010,9,10,0
7,104.0,5.261065,6.3,2,9,1,1,1,82,6,5,8,7,1985,4,10,0
4,91.0,1.892183,5.8,3,1,1,1,1,70,5,5,15,9,1998,9,18,0
4,90.0,3.911445,7.1,3,9,0,2,1,45,0,6,11,10,2004,9,12,0
4,84.0,2.559806,5.9,1,2,0,1,2,13,0,1,6,1,2009,6,10,0
4,129.0,5.16023,5.2,1,1,2,1,1,35,3,3,17,4,2015,9,18,0
4,97.0,7.502934,5.9,4,2,1,1,3,38,4,7,17,9,1993,10,1,0
4,96.0,4.261509,6.3,1,3,1,1,1,49,5,9,8,28,2006,9,8,0
4,92.0,13.222268,6.1,2,11,3,2,1,32,8,9,12,16,2011,9,9,0
